ID_NUM,GRADE_CDE,CRS_GPA
1723423,F,0.00
1723423,C-,1.70
1723423,A-,3.70
1723423,C-,1.70
1723423,A,4.00
1723423,B+,3.30
1723423,A-,3.70
1723423,C-,1.70
1723423,B-,2.70
1723423,C-,1.70
1723423,C+,2.30
1723423,C+,2.30
1723423,B-,2.70
1723423,B-,2.70
1723423,B+,3.30
1723428,B+,3.30
1723428,B,3.00
1723428,A,4.00
1723428,A,4.00
1723428,C,2.00
1723428,A,4.00
1723428,B-,2.70
1723428,A-,3.70
1723428,A,4.00
1723428,A,4.00
1723428,B-,2.70
1723428,B+,3.30
1723428,A-,3.70
1723429,A,4.00
1723429,A,4.00
1723429,B-,2.70
1723429,A,4.00
1723429,A,4.00
1723429,B,3.00
1723429,B,3.00
1723429,A,4.00
1723429,A,4.00
1723429,B-,2.70
1723433,C+,2.30
1723433,F,0.00
1723433,F,0.00
1723433,C,2.00
1723433,F,0.00
1723433,F,0.00
1723433,F,0.00
1723433,C+,2.30
1723433,F,0.00
1723438,B-,2.70
1723438,B-,2.70
1723438,C+,2.30
1723438,B+,3.30
1723438,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,B-,2.70
1723444,B,3.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,B-,2.70
1723444,A,4.00
1723444,A,4.00
1723448,D-,0.70
1723448,B,3.00
1723448,C+,2.30
1723448,B,3.00
1723448,C+,2.30
1723448,C-,1.70
1723448,B,3.00
1723448,B,3.00
1723448,C,2.00
1723448,B-,2.70
1723459,A-,3.70
1723459,B-,2.70
1723459,B,3.00
1723459,C+,2.30
1723459,C,2.00
1723459,C,2.00
1723459,F,0.00
1723459,B-,2.70
1723459,B-,2.70
1723460,B,3.00
1723460,A,4.00
1723460,A-,3.70
1723460,B,3.00
1723460,C+,2.30
1723460,B,3.00
1723460,A-,3.70
1723460,B,3.00
1723460,B,3.00
1723465,B,3.00
1723465,D-,0.70
1723465,D+,1.30
1723465,C,2.00
1723465,B,3.00
1723465,D+,1.30
1723502,A,4.00
1723502,A-,3.70
1723611,D,1.00
1723611,D-,0.70
1723611,F,0.00
1723611,D-,0.70
1723611,C,2.00
1723674,A,4.00
1723674,A,4.00
1723705,B+,3.30
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723862,A,4.00
1723862,A-,3.70
1723862,A-,3.70
1723862,A,4.00
1723862,A,4.00
1723862,B,3.00
1723900,F,0.00
1723900,A,4.00
1723900,B,3.00
1723900,IN,0.00
1723900,B,3.00
1724113,C-,1.70
1724113,C,2.00
1724113,D-,0.70
1724113,C+,2.30
1724113,B,3.00
1724113,B,3.00
1724370,B,3.00
1724370,B,3.00
1724370,A,4.00
1724370,A-,3.70
1724370,A,4.00
1724370,A,4.00
1724467,B+,3.30
1724467,A,4.00
1724625,B-,2.70
1724625,A,4.00
1724625,C,2.00
1724625,D+,1.30
1724625,B-,2.70
1724625,C+,2.30
